-0.0015426168885614342, -0.0022307728698323214, 0.000893398899535949
-0.0005832003174488439, -0.0077919591642915, -0.00038700372902587555
0.00048795327923988, -0.013435682048737243, -0.0016683220278025145
0.0016603489383792895, -0.019456781220534416, -0.002949259084778727
0.0023746019677715583, -0.023963798640894284, -0.003837603601647775
0.0031462631167443592, -0.025922953787027896, -0.0043086943597318685
0.0036785152798950553, -0.027170618641960294, -0.004460738947696344
0.003597425702218007, -0.02759841695693807, -0.004591665542677408
0.003516600621332141, -0.027849686418513788, -0.004693339199980811
0.0034219839003903495, -0.027979185939057603, -0.004736300832336361
0.00337611518674256, -0.02765366532514257, -0.004778900042714833
0.003333527057049295, -0.028067173320336578, -0.004892498219426372
0.002566389345864851, -0.02775860394893806, -0.005006904839893881
0.002045755734678425, -0.02778388425164199, -0.005122852152501749
0.0017453845040889281, -0.02849367857392917, -0.005242397298979152
0.0012458012549687333, -0.02827725179192448, -0.005365834963047237
0.0010363573738769128, -0.028782237084148194, -0.005490890548043222
0.0004487167936238413, -0.028560338230430988, -0.005616986773358214
-3.885471895256583e-05, -0.02912837476110823, -0.005744420247830875
-0.00045335154803122983, -0.028997425251461723, -0.005877642037411324
-0.0006442466187648046, -0.029136564284300188, -0.0060136847068438795
-0.0010839256257229165, -0.029180113209851914, -0.006149611323136148
-0.0013820615763561366, -0.029776500387013835, -0.006284662504221304
-0.0013349799049926386, -0.029571038890306083, -0.006424016795311953
-0.0015854511599865274, -0.030024346636152364, -0.006561521265694018
-0.0013403720056856755, -0.03065383364828526, -0.007069931994998408
-1.0662028630275614e-05, -0.032098526328830326, -0.00801061067014706
0.0005138819380762654, -0.03372116908232636, -0.008781132353668756
0.001512111787381098, -0.03514919340451026, -0.00955536331047277
0.001072758709975018, -0.03804757714118514, -0.01043033614482015
0.0006925602029867096, -0.04293429265703511, -0.011578227102351856
0.00020079476711721845, -0.0480168624806928, -0.012721858124773621
-0.0005512813808675028, -0.052430034850897825, -0.013870488725115187
4.1392211145391427e-05, -0.04819682732037037, -0.012235077622555695
-0.0016444908560820034, -0.06722818039307132, -0.017830941493668744
0.00025800593077806054, -0.04747674956550759, -0.011940316229903805
0.001796091118790776, -0.03864307068501683, -0.009195211897694766
0.0006724659196130642, -0.034774725500727625, -0.008098247699362156
0.0005967169444586511, -0.03823165978286009, -0.008634631551464763
0.00014099413396095802, -0.03177991801804014, -0.007275731391507597
0.0011221525693890658, -0.029647439270955575, -0.007298606953579476
0.0008904996765301688, -0.024627042064701968, -0.004990957524885425
0.00024355506729150197, -0.020567774316864563, -0.0036527798103468965
0.0007855624299927927, -0.0246684751618408, -0.004668993666012431
0.0009886359459167142, -0.02155398342634396, -0.003726740933527917
0.001375583393938508, -0.02469372735286542, -0.004180609100872085
0.001756693088574349, -0.024736062049592857, -0.0042023795717275525
0.0020481016480013515, -0.026084422888680497, -0.004633417142134579
0.002630060303770853, -0.026442753438197086, -0.004857382330363265
0.0028543753249836894, -0.02767638234297247, -0.004807045727979308
0.004361040576023681, -0.027747040171692817, -0.00462386192593729
0.0035230761907279174, -0.0276225246237112, -0.0046479582938541986
0.004518757971991873, -0.02787169166442513, -0.004499563535724966
0.0035435433136165803, -0.028208014803307695, -0.0039119147164495055
0.004282571159662008, -0.028268598704323133, -0.004395897057954932
0.003955531338569247, -0.027910478526048187, -0.004308198188320762
0.0034739889504351437, -0.030113604159292276, -0.0038048106907414567
0.004269890446215546, -0.028356597462100844, -0.004706330105077426
0.004411275824870814, -0.02829619931801972, -0.00493639696836659
0.004543438402365151, -0.026452282246101678, -0.005714739168529754
0.002770723530004287, -0.027791090838150925, -0.004735522966166426
0.003003699901767252, -0.026861872356419965, -0.004487664447775026
0.002703844537994596, -0.027948044656370123, -0.004734048771591434
0.0007324428793179628, -0.0238583105687688, -0.0039417857203058945
0.0014652242474119726, -0.030324929485587626, -0.00542306257857046
-0.0014534078615615054, -0.02902519254398969, -0.005523371093617656
-0.0020212622294495824, -0.029877525558757955, -0.006065709412112245
-0.001575886085442205, -0.030714122008553953, -0.0064115887825380025
-0.0033904998438731375, -0.03001059928329879, -0.006364373820254691
-0.003436777062515668, -0.029933200074534667, -0.006672655994202334
-0.003205116327837581, -0.030508833657424805, -0.006644583929719529
-0.003353369589296889, -0.030529622332553685, -0.007045162060248435
-0.0037502423805310593, -0.030320068365691184, -0.007595822223402599
-0.0030085757792073457, -0.030855792023917368, -0.0077632420503519544
-0.0033026704760417904, -0.03086826028932271, -0.0082559504740046
-0.00213344818690004, -0.03379223836957803, -0.009421605141625516
-0.0013341707414357249, -0.03369310433121872, -0.009880206840624952
1.607331227750692e-07, -0.031614088544125195, -0.009336092413469315
-0.0006135427313132285, -0.03898824948217473, -0.012020932062044071
0.0010767907642042795, -0.02688355028998256, -0.007665008061465734
0.0008160982181022758, -0.0310460299255383, -0.00822056124271776
